"DATA";"TMEDIA";"TMIN";"TMAX"
"2010-01-01";"9.126169935916874";"6.609241769584756";"11.31363344946697"
"2010-01-02";"7.8708560255744535";"5.161898521891803";"11.719817188128442"
"2010-01-03";"4.209553708154028";"0.43201408329575913";"7.974070384951709"
"2010-01-04";"3.7029285969362458";"1.8522073882329873";"5.935399719887824"
"2010-01-05";"6.576894131046657";"4.58804735328448";"8.947236428071584"
"2010-01-06";"7.443763543261381";"4.997285561106644";"10.819798840561472"
"2010-01-07";"7.622915446017481";"4.473833998317624";"11.366074666915337"
"2010-01-08";"8.545651686489599";"6.932019620489706";"10.69065997099641"
"2010-01-09";"7.4678103959702264";"4.863245809308618";"10.192719092131657"
"2010-01-10";"5.812508193397183";"3.223070847176411";"9.187214818087538"
"2010-01-11";"4.9886795145972735";"2.863235267023446";"7.766008127469996"
"2010-01-12";"5.248996221472061";"2.1401692592152375";"11.839586477035011"
"2010-01-13";"5.460190352432251";"3.3407497866101803";"7.634647828811381"
"2010-01-14";"5.761208078702781";"2.866443912947729";"8.797397482262854"
"2010-01-15";"6.657187816497193";"3.3429669089973317";"9.578284814766063"
"2010-01-16";"5.195480040128527";"1.9096630752171762";"8.439602699516737"
"2010-01-17";"5.147857777722202";"2.6052144004821916";"7.312874937037282"
"2010-01-18";"4.950375638373632";"1.8353204520598148";"8.943179012779035"
"2010-01-19";"3.7498454075311556";"0.5268941343722994";"7.0106131379753664"
"2010-01-20";"3.9444047569097074";"0.34076157284816544";"7.199749875670801"
